appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu,languages,genre,tags,estimated players,estimated active players,average total playtime,average recent playtime,release_date,days_from_release,languages_supports,review_num,positive_rate,cut_time,average_cut,duration,average_price,fix
850630,Starting The Game,Online Vision,Garage Games,,319,50,0,"50,000 .. 100,000",9,0,9,0,1.99,199,0,0,"English, Czech","Casual, Indie, Simulation","{'Casual': 36, 'Indie': 33, 'Simulation': 33, 'Memes': 14}",414000.0,20000000.0,1.8h,0.1h,"May 8, 2018",1206,2,369,0.86,30,0.61,8,1.0,True
346930,Deadhold,Dark Quarry Games,Dark Quarry Games,,27,18,0,"0 .. 20,000",0,0,0,0,0.0,0,0,0,English,"Action, Adventure, Strategy, Early Access","{'Action': 55, 'RTS': 46, 'Story Rich': 41, 'Early Access': 38, 'Strategy': 34, 'Adventure': 27, 'Co-op Campaign': 26, 'Multiplayer': 23, 'Real Time Tactics': 19, 'Online Co-Op': 18, 'Indie': 7}",11000.0,0.0,0.3h,0h,"Aug 25, 2017",1462,1,45,0.6,3,0.3,8,17.42,True
913740,WORLD OF HORROR,panstasz,Ysbryd Games,,4026,303,0,"100,000 .. 200,000",132,0,161,0,14.99,1499,0,20,English,"Indie, RPG, Early Access","{'Early Access': 297, 'Horror': 270, 'Survival Horror': 249, 'Rogue-lite': 237, 'Point & Click': 234, 'Unforgiving': 225, 'Lovecraftian': 219, 'Psychological Horror': 218, 'Pixel Graphics': 209, '2D': 205, 'Survival': 205, 'RPG': 205, 'Rogue-like': 203, 'Card Game': 199, 'Turn-Based Combat': 193, 'Anime': 183, 'Atmospheric': 174, 'Mystery': 169, 'Moddable': 167, 'Adventure': 155}",194000.0,111000000.0,4.7h,1.1h,"Feb 20, 2020",553,1,4329,0.93,2,0.13,9,14.21,True
1392060,Erzurum,Proximity Games,Proximity Games,,622,739,0,"50,000 .. 100,000",227,0,259,0,4.99,499,0,4,"English, Turkish, Simplified Chinese, Russian","Adventure, Indie","{'Survival': 197, 'Crafting': 177, 'Open World': 176, 'Post-apocalyptic': 166, 'Exploration': 165, 'Realistic': 151, 'Atmospheric': 143, 'First-Person': 139, 'Nature': 132, 'Adventure': 128, 'Sandbox': 127, 'Third Person': 126, 'FPS': 122, 'Singleplayer': 93, 'Third-Person Shooter': 92, 'Action-Adventure': 86, '3D': 79, 'Thriller': 78, 'Mystery': 73, 'Multiplayer': 66}",44000.0,18000000.0,1.5h,1.4h,"Feb 10, 2021",197,4,1361,0.46,6,0.61,11,10.01,True
557420,Kamio Recoil,Shindenken,Fruitbat Factory,,3,1,0,"20,000 .. 50,000",0,0,0,0,7.99,799,0,0,English,"Action, Indie","{'Indie': 85, 'Action': 79, 'Anime': 75, 'Female Protagonist': 70, ""Shoot 'Em Up"": 66, '2D': 60, 'Pixel Graphics': 58, 'Shooter': 56, 'Cute': 54, 'Retro': 52, 'Arcade': 47, 'Exploration': 43, 'Bullet Hell': 40, 'Flight': 35, 'Cartoony': 33, 'Colorful': 29, 'Physics': 27, 'Singleplayer': 25}",10000.0,2000000.0,1.2h,1.1h,"Dec 21, 2016",1709,1,4,0.75,31,0.49,7,6.01,True
572050,Call to Power II,Activision,Activision,,36,24,0,"0 .. 20,000",0,0,0,0,5.99,599,0,0,English,Strategy,"{'Strategy': 26, 'Turn-Based Strategy': 8, '4X': 6}",25000.0,1000000.0,0.5h,0h,"Apr 18, 2017",1591,1,60,0.6,18,0.29,9,5.13,True
484870,Battle Dome,Bad Bird Studios,Oasis VR,,418,58,0,"50,000 .. 100,000",0,0,0,0,1.99,199,0,0,English,Action,"{'Action': 25, 'VR': 25, 'FPS': 10, 'Multiplayer': 8}",50000.0,1000000.0,3h,0h,"Jun 8, 2017",1540,1,476,0.88,31,0.59,7,7.93,True
559070,Zak McKracken and the Alien Mindbenders,Lucasfilm Games,"Lucasfilm, Disney",,62,7,0,"50,000 .. 100,000",0,0,0,0,5.99,599,0,1,English,Adventure,"{'Adventure': 37, 'Cult Classic': 25, 'Point & Click': 24, 'Retro': 23, ""1990's"": 22, 'Classic': 17, 'Comedy': 11, 'Singleplayer': 11, '2D': 6}",42000.0,2000000.0,0.2h,0h,"Nov 16, 2018",1014,1,69,0.9,11,0.63,9,4.09,True
757170,KOLOBOK,azimut team,azimut team,,38,54,0,"0 .. 20,000",0,0,0,0,0.99,99,0,0,English,"Adventure, Casual, Indie","{'Indie': 23, 'Casual': 22, 'Adventure': 21}",561000.0,4000000.0,1.2h,0.1h,"Dec 11, 2017",1354,1,92,0.41,25,0.39,10,0.79,True
572130,Flock VR,"Object Normal, Holojam","Object Normal, Holojam",,10,0,0,"0 .. 20,000",0,0,0,0,2.99,299,0,0,English,"Casual, Indie, Simulation","{'Indie': 21, 'Casual': 21, 'Simulation': 20, 'VR': 9}",125000.0,0.0,0.1h,0h,"Dec 24, 2016",1706,1,10,1.0,0,0,0,2.99,True
251730,Legend of Grimrock 2,Almost Human Games,Almost Human Games,,2763,271,0,"200,000 .. 500,000",348,0,148,0,23.99,2399,0,41,English,"Adventure, Indie, RPG","{'RPG': 274, 'Dungeon Crawler': 259, 'Grid-Based Movement': 162, 'First-Person': 141, 'Adventure': 134, 'Fantasy': 130, 'Puzzle': 125, 'Indie': 89, 'Singleplayer': 85, 'Atmospheric': 69, 'Party-Based RPG': 66, 'Difficult': 59, 'Level Editor': 36, 'Old School': 32, 'Exploration': 30, 'Great Soundtrack': 30, 'Moddable': 20, 'Action': 16, 'Retro': 15, 'Turn-Based': 15}",1800000.0,74000000.0,5.6h,0.3h,"Oct 15, 2014",2507,1,3034,0.91,15,0.62,8,16.5,True
1497940,Massage Salon Story: Spring Breeze,スタジオ逆玉,Black Pig Studio,,0,0,0,"0 .. 20,000",1,0,1,0,14.99,1499,0,2,"Japanese, Traditional Chinese, English",Simulation,[],4000.0,0.0,4.2h,0.1h,"Mar 11, 2021",168,3,0,0,2,0.2,10,13.49,True
655180,ThinkAhead,"Radaev Valentine, Egor Magurin",Indovers Studio,,9,3,0,"0 .. 20,000",0,0,0,0,1.99,199,0,0,English,"Casual, Indie","{'Casual': 23, 'Indie': 21}",219000.0,1000000.0,0.1h,0h,"Jul 13, 2017",1505,1,12,0.75,19,0.74,9,1.27,True
513570,Wooden House,GDNomad,Infernal Dream,,159,96,0,"100,000 .. 200,000",278,0,275,0,0.99,99,0,1,English,"Action, Adventure, Indie","{'Walking Simulator': 120, 'Short': 114, 'Indie': 111, 'Dark': 108, 'Survival Horror': 105, 'Adventure': 97, 'First-Person': 75, 'Singleplayer': 72, 'PvE': 69, 'Ambient': 67, 'Nature': 61, 'Horror': 53, 'Funny': 50, 'Female Protagonist': 42, 'Illuminati': 40, 'Action': 39, 'Memes': 34, 'Tactical RPG': 32, 'Dark Humor': 30, 'Trading Card Game': 28}",524000.0,32000000.0,3.1h,0.3h,"Sep 5, 2016",1819,1,255,0.6235294117647059,48,0.61,9,1.22,True
630280,StageX,UnitedRealityLab,UnitedRealityLab,,10,1,0,"0 .. 20,000",0,0,0,0,1.99,199,0,0,English,"Animation & Modeling, Video Production, Early Access","{'Video Production': 22, 'Animation & Modeling': 22, 'Early Access': 21, 'VR': 7}",1000.0,0.0,0.1h,0h,"Jun 13, 2017",1535,1,11,0.91,0,0,0,1.99,True
745710,SMACKHEAD,,Displacement Studios,,33,54,0,"0 .. 20,000",955,0,955,0,0.99,99,0,0,English,,"{'Action': 23, 'Indie': 22, 'Casual': 22, 'Simulation': 20}",574000.0,11000000.0,0.8h,0.1h,"Dec 13, 2017",1352,1,87,0.38,17,0.5,9,0.75,True
275570,Summoner,Volition,THQ Nordic,,310,69,0,"50,000 .. 100,000",0,0,0,0,4.99,499,0,8,"English, German","Action, RPG","{'RPG': 77, 'Action': 41, 'Fantasy': 30, 'Singleplayer': 27, 'Classic': 24, 'Action RPG': 24, 'Story Rich': 13, 'Adventure': 11, 'Open World': 10, 'Retro': 7, 'Third Person': 5}",783000.0,7000000.0,0.5h,0h,"Mar 12, 2014",2724,2,379,0.82,6,0.69,8,2.92,True
886010,Smash Halloween Pumpkins: The Challenge,Anamik Majumdar,Anamik Majumdar,,8,11,0,"0 .. 20,000",0,0,0,0,0.99,99,0,0,English,"Action, Adventure, Casual, Indie","{'Action': 21, 'Indie': 21, 'Casual': 21, 'Adventure': 19, 'Platformer': 13, 'Zombies': 11, 'Horror': 11, '2D': 11, 'Retro': 11, 'Singleplayer': 11, 'Old School': 10, 'Pixel Graphics': 10, 'Difficult': 10}",0.0,0.0,0h,0h,"Sep 14, 2018",1077,1,19,0.42,34,0.45,7,0.76,True
781490,Lonely Trip,One Yuan Games,One Yuan Games,,12,0,0,"0 .. 20,000",0,0,0,0,3.99,399,0,0,"English, Simplified Chinese, Traditional Chinese","Casual, Indie","{'Indie': 21, 'Casual': 21}",4000.0,0.0,0h,0h,"Feb 5, 2018",1298,3,12,1.0,4,0.48,8,3.04,True
709880,Panzer Doctrine,Z9K Games,Slitherine Ltd.,,21,11,0,"0 .. 20,000",0,0,0,0,14.99,1499,0,0,English,"Indie, Simulation, Strategy","{'Simulation': 44, 'Strategy': 43, 'Indie': 41, 'World War II': 18, 'Wargame': 15, 'War': 14, 'Tactical': 13, 'Historical': 13, 'Military': 13, 'RTS': 12, 'Tanks': 12, 'Real-Time with Pause': 11, 'Difficult': 10}",7000.0,0.0,0.1h,0h,"Sep 3, 2018",1088,1,32,0.66,16,0.41,8,12.04,True
1072590,Game Of Puzzles: Dragons,Snkl Studio,Snkl Studio,,50,4,0,"0 .. 20,000",0,0,0,0,0.49,99,51,0,"English, French, Italian, German, Spanish - Spain, Arabic, Bulgarian, Portuguese - Brazil, Hungarian, Vietnamese, Greek, Danish, Spanish - Latin America, Traditional Chinese, Simplified Chinese, Korean, Dutch, Norwegian, Polish, Portuguese, Romanian, Russian, Thai, Turkish, Ukrainian, Finnish, Czech, Swedish, Japanese","Casual, Indie, Strategy","{'Casual': 37, 'Indie': 33, 'Strategy': 27, 'Puzzle': 19, '2D': 13, 'Dragons': 13, 'Singleplayer': 13, 'Relaxing': 12, 'Fast-Paced': 12, 'Family Friendly': 12, 'Logic': 12, 'Short': 11, 'Fantasy': 10, 'Education': 7}",0.0,0.0,0h,0h,"May 9, 2019",840,29,54,0.93,25,0.5,11,0.74,True
627754,Manhattan: The World of Tomorrow,,,,0,0,0,"0 .. 20,000",0,0,0,0,2.99,299,0,0,English,,[],1000.0,0.0,0h,0h,"Dec 13, 2017",1352,1,0,0,0,0,0,2.99,True
755570,Chinbu's Adventure,Xefier Games Inc.,Xefier Games Inc.,,31,22,0,"0 .. 20,000",0,0,0,0,9.99,999,0,0,English,"Action, Adventure, Indie, RPG","{'Action': 23, 'Adventure': 22, 'Indie': 20, 'RPG': 19, 'Dragons': 7}",15000.0,0.0,0.5h,0.2h,"Jan 26, 2018",1308,1,53,0.58,53,0.57,12,8.09,True
553381,"Unlocked: The World of Games, Revealed: History, Esports (Part 1), & Performance",,,,5,3,0,"0 .. 20,000",0,0,0,0,2.99,299,0,0,English,,"{'Documentary': 31, 'Gaming': 28, 'Episodic': 20}",1000.0,0.0,0.2h,0h,"Dec 15, 2016",1715,1,8,0.62,0,0,0,2.99,True
34410,Death to Spies: Moment of Truth,Haggard Games,1C Entertainment,,341,60,0,"100,000 .. 200,000",15,0,20,0,6.99,699,0,1,"English, Russian, Italian, Spanish - Spain, French",Action,"{'Action': 61, 'Stealth': 45, 'Third Person': 18, 'World War II': 18, 'Shooter': 6, 'Atmospheric': 6, 'Singleplayer': 6}",1200000.0,10000000.0,0.4h,0h,"Aug 7, 2009",4402,5,401,0.85,4,0.8,7,4.19,True
792350,Joy Climb,SpeedLittleFox,ClickGames,,33,4,0,"0 .. 20,000",0,0,0,0,3.99,399,0,0,"English, Russian","Action, Indie","{'Action': 85, 'Indie': 79, 'Casual': 76, 'Experimental': 73, 'Arcade': 70, 'Side Scroller': 64, 'Precision Platformer': 61, 'Flight': 60, '2D': 58, 'Cute': 56, 'Minimalist': 54, 'Ninja': 52, 'Parkour': 50, 'Psychological': 48, 'Emotional': 46, 'Physics': 44, 'Singleplayer': 41, 'Platformer': 29, 'Retro': 27}",194000.0,1000000.0,0.1h,0h,"Mar 2, 2018",1273,2,37,0.89,25,0.45,10,1.41,True
826550,Golf Cart Drive,Builder7,Big Fish Games,,1,0,0,"0 .. 20,000",0,0,0,0,3.99,399,0,0,English,"Action, Adventure, Casual, Indie, Racing, Simulation, Sports","{'Action': 21, 'Adventure': 21, 'Indie': 21, 'Casual': 21, 'Simulation': 21, 'Racing': 21, 'Sports': 21}",6000.0,0.0,0.5h,0h,"Apr 2, 2018",1242,1,1,1.0,12,0.67,8,2.7,True
353070,Ghost Encounters: Deadwood - Collector's Edition,Anarchy Enterprises,Anarchy Enterprises,,69,76,0,"20,000 .. 50,000",529,0,529,0,6.99,699,0,0,"English, French, Italian, German, Dutch, Japanese, Korean","Adventure, Casual","{'Adventure': 35, 'Casual': 35, 'Hidden Object': 23, 'Puzzle': 17, 'Point & Click': 17, 'Singleplayer': 14, 'Mystery': 13, 'Female Protagonist': 11, 'Indie': 10, 'Classic': 10, 'Story Rich': 10, 'Great Soundtrack': 10, 'Exploration': 10}",500000.0,15000000.0,3.2h,0.1h,"Mar 13, 2015",2361,7,145,0.47586206896551725,31,0.58,11,4.18,True
454520,MilitAnt,Xibalba Studios,Xibalba Studios,,24,11,0,"0 .. 20,000",56,0,56,0,9.99,999,0,0,"English, French, Italian, German, Spanish - Spain, Arabic, Danish, Dutch, Finnish, Japanese, Norwegian, Polish, Portuguese, Portuguese - Brazil, Russian, Swedish, Turkish","Action, Indie","{'Action': 24, 'Indie': 22, 'Shooter': 10, 'Platformer': 7}",20000.0,0.0,0.6h,0h,"Jul 12, 2016",1874,17,35,0.6857142857142857,5,0.4,9,8.17,True
1459500,Atlas Architect,Danial Rashidi,Rashidi Interactive,,124,14,0,"20,000 .. 50,000",0,0,0,0,5.99,599,0,1,English,"Casual, Simulation","{'Casual': 240, 'Building': 233, 'Procedural Generation': 233, 'Exploration': 232, 'Sandbox': 224, 'Simulation': 207, 'Hex Grid': 203, 'Colorful': 195, 'Stylized': 178, '3D': 170, 'Top-Down': 161, 'God Game': 152, 'City Builder': 146, 'Open World': 132, 'Cute': 115, 'Atmospheric': 102, 'Fantasy': 84, 'Medieval': 68, 'Nature': 49, 'Level Editor': 28}",8000.0,4000000.0,0.7h,0.2h,"Apr 26, 2021",122,1,138,0.9,2,0.5,3,7.91,True
449220,A grande bagunça espacial - The big space mess,RMAL,RMAL,,686,387,0,"200,000 .. 500,000",330,0,320,0,0.99,99,0,0,"English, Spanish - Spain, Portuguese - Brazil","Action, Casual, Indie","{'Action': 112, 'Indie': 44, 'Casual': 40, 'Psychological Horror': 15, 'Comedy': 10, 'Memes': 9, 'Funny': 8}",2100000.0,44000000.0,14.5h,0.2h,"Apr 5, 2016",1969,3,1073,0.64,20,0.5,8,0.74,True
641396,"Miss Kobayashi's Dragon Maid: Summer's Staples! (The Fanservice Episode, Frankly)",,,,171,4,0,"0 .. 20,000",0,0,0,0,1.99,199,0,0,"English, Japanese",,"{'Anime': 42, 'Episodic': 29, 'Comedy': 18, 'Dragons': 16, 'Female Protagonist': 10, 'Fantasy': 8, 'Cute': 6}",30000.0,1000000.0,0.2h,0h,"Jun 21, 2017",1527,2,175,0.98,1,0.3,14,1.79,True
402604,Double Fine Adventure: Ep15 - Evergreen Games,,,,23,3,0,"0 .. 20,000",0,0,0,0,0.0,0,0,0,English,,"{'Documentary': 53, 'Indie': 32, 'Game Development': 30, 'Episodic': 28, 'Gaming': 28}",667000.0,2000000.0,0h,0h,"Aug 5, 2016",1847,1,26,0.88,NA,NA,NA,NA,True
1217400,Sierra Ops : Episode 2 - Dissonance and Resonance,Innomen Team,Sekai Project,,0,0,0,"0 .. 20,000",0,0,0,0,0.0,0,0,0,English,"Adventure, Casual, Indie, RPG",[],299000.0,1000000.0,0h,0h,"Jun 21, 2021",66,1,0,0,0,0,0,9.99,True
611670,The Elder Scrolls V: Skyrim VR,Bethesda Game Studios,Bethesda Softworks,,5263,1562,0,"500,000 .. 1,000,000",831,88,380,157,59.99,5999,0,382,"English, French, Italian, German, Spanish - Spain, Japanese, Polish, Russian, Traditional Chinese",RPG,"{'Open World': 304, 'RPG': 295, 'VR': 238, 'Singleplayer': 227, 'Adventure': 204, 'Fantasy': 179, 'Magic': 169, 'First-Person': 151, 'Action': 147, 'Memes': 145, 'Dragons': 134, 'Moddable': 86, 'Exploration': 84, 'Great Soundtrack': 80, 'Story Rich': 74, 'Character Customization': 72, 'Sexual Content': 56, 'Atmospheric': 54, 'Stealth': 47, 'Walking Simulator': 33, 'VR Only': 1}",731000.0,257000000.0,7.8h,0.7h,"Apr 2, 2018",1242,9,6825,0.77,3,0.67,11,39.99,True
270430,Cypress Inheritance: The Beginning,"Cypress Inheritance, LLC","Cypress Inheritance, LLC",,4,18,0,"0 .. 20,000",0,0,0,0,59.99,5999,0,0,English,"Action, Adventure, Indie, RPG","{'Adventure': 31, 'Action': 30, 'RPG': 30, 'Indie': 22, 'Female Protagonist': 10, 'Stealth': 7}",21000.0,0.0,0.3h,0h,"Mar 10, 2014",2726,1,22,0.18,13,0.52,8,17.65,True
518949,Kikoriki: The Game,,,,198,14,0,"0 .. 20,000",0,0,0,0,0.0,0,0,0,English,,"{'Story Rich': 342, 'Action': 220, 'Cartoon': 169, 'Family Friendly': 135, 'Episodic': 127, 'Great Soundtrack': 125, 'Parkour': 123, 'Choices Matter': 106, 'Sci-fi': 103, 'Massively Multiplayer': 65, 'Adventure': 58, 'Comedy': 54, 'RPG': 47, 'Rogue-like': 45, 'Indie': 45, 'Cute': 45, 'Sandbox': 40, 'Simulation': 39, 'Masterpiece': 35, 'Free to Play': 34}",2000.0,0.0,0h,0h,"Sep 22, 2016",1799,1,212,0.93,NA,NA,NA,NA,True
317300,Roommates,Winter Wolves,Winter Wolves,,157,56,0,"0 .. 20,000",249,0,249,0,24.99,2499,0,1,English,"Adventure, Indie, Simulation","{'Visual Novel': 138, 'Dating Sim': 133, 'LGBTQ+': 127, 'Comedy': 125, 'Anime': 122, 'Simulation': 116, 'Romance': 113, 'Nudity': 106, 'Indie': 102, 'Female Protagonist': 99, 'Mature': 97, 'Sexual Content': 93, 'Singleplayer': 88, 'Otome': 85, 'Funny': 83, 'Multiple Endings': 80, 'Adventure': 75, 'Choices Matter': 72, 'Interactive Fiction': 69, 'Choose Your Own Adventure': 63}",408000.0,7000000.0,2h,0h,"Oct 15, 2014",2507,1,213,0.74,45,0.41,8,19.9,True
713260,Beyond the Sunset 斜阳下的彼岸,凝冰剑斩,凝冰剑斩,,142,7,0,"0 .. 20,000",0,0,0,0,0.99,99,0,0,"English, Not supported, Simplified Chinese","Indie, RPG","{'RPG': 33, 'Indie': 32, 'Female Protagonist': 14, 'Visual Novel': 12, 'RPGMaker': 12, 'LGBTQ+': 11, 'Anime': 6}",98000.0,2000000.0,0.5h,0.2h,"Oct 5, 2017",1424,3,149,0.9530201342281879,21,0.5,8,0.89,True
737820,High Mountain Roller Coaster VR,B.a.G.,B.a.G.,,4,11,0,"0 .. 20,000",0,0,0,0,0.99,99,0,0,English,Education,"{'Education': 20, 'VR': 6}",11000.0,0.0,0.3h,0.3h,"Dec 6, 2017",1359,1,15,0.27,30,0.4,7,1.32,True
1167450,DAEMON X MACHINA,Marvelous Inc.,"XSEED Games, Marvelous USA, Inc., Marvelous",,4519,502,0,"100,000 .. 200,000",1815,0,1999,0,59.99,5999,0,30,"English, French, Italian, German, Spanish - Spain, Japanese, Simplified Chinese, Traditional Chinese",Action,"{'Action': 126, 'Mechs': 96, 'Character Customization': 61, 'Anime': 57, 'Robots': 57, 'Sci-fi': 45, 'Post-apocalyptic': 29, 'Multiplayer': 26, 'PvP': 25, 'Singleplayer': 25, 'Great Soundtrack': 21, 'Third-Person Shooter': 12, 'Cyberpunk': 10, 'Third Person': 6}",115000.0,63000000.0,10.5h,3.4h,"Feb 13, 2020",560,8,5021,0.9,7,0.27,9,51.22,True
47920,Shift 2 Unleashed,Slightly Mad Studios,Electronic Arts,,1568,764,0,"100,000 .. 200,000",122,0,153,0,0.0,0,0,13,"English, French, German, Italian, Polish, Russian, Spanish - Spain",Racing,"{'Racing': 166, 'Automobile Sim': 101, 'Simulation': 90, 'Driving': 56, 'Multiplayer': 35, 'Realistic': 13, 'Singleplayer': 7}",686000.0,30000000.0,5.1h,0.1h,"Mar 29, 2011",3803,7,2332,0.67,38,0.71,9,12.45,True
325470,1953: NATO vs Warsaw Pact,Wastelands Interactive,Wastelands Interactive,,17,47,0,"0 .. 20,000",0,0,0,0,1.99,1999,90,0,English,"Strategy, Early Access","{'Strategy': 35, 'Early Access': 21, 'Wargame': 16, 'Turn-Based': 13, 'Turn-Based Strategy': 13, 'Grand Strategy': 11, 'Cold War': 7}",304000.0,8000000.0,8.9h,0.1h,"Dec 4, 2014",2457,1,64,0.27,50,0.8,10,11.96,True
976590,Bus Simulator 21,stillalive studios,astragon Entertainment,,349,255,0,"0 .. 20,000",0,0,0,0,34.99,3499,0,1508,"English, French, Italian, German, Spanish - Spain, Portuguese - Brazil, Japanese, Korean, Polish, Russian, Traditional Chinese, Turkish, Simplified Chinese",Simulation,"{'Simulation': 263, 'Automobile Sim': 237, 'Immersive Sim': 225, '3D': 224, 'Colorful': 215, 'First-Person': 207, 'Realistic': 201, 'Driving': 192, 'Third Person': 191, 'Family Friendly': 173, 'Modern': 161, 'Relaxing': 149, 'Character Customization': 147, 'Controller': 133, 'Open World': 122, 'Co-op': 103, 'Multiplayer': 100, 'Online Co-Op': 70, 'Singleplayer': 55, 'Management': 34}",16000.0,12000000.0,2.5h,2.5h,"Sep 7, 2021",-12,13,604,0.58,0,0,0,34.99,True
495470,Mortal Kombat: Legacy II: Prelude,,,,192,23,0,"0 .. 20,000",0,0,0,0,0.0,0,0,1,English,,"{'Fighting': 57, 'Action': 49, 'Episodic': 36, 'Free to Play': 20}",857000.0,2000000.0,0.2h,0.1h,"Jun 24, 2016",1892,1,215,0.8930232558139535,NA,NA,NA,NA,True
667170,Undead Souls,Rootify,Rootify,,1,10,0,"0 .. 20,000",0,0,0,0,5.99,1999,70,0,English,"Action, Indie","{'Action': 32, 'Indie': 31, 'Top-Down': 13, 'Top-Down Shooter': 12, 'Zombies': 11, 'Horror': 11, 'Co-op': 11, 'Great Soundtrack': 11, 'Perma Death': 11, 'Rogue-lite': 11, 'Vampire': 11, 'Difficult': 11, 'Twin Stick Shooter': 11, 'Bullet Hell': 11, 'Survival Horror': 10}",33000.0,0.0,0.1h,0h,"Aug 25, 2020",366,1,11,0.09,41,0.69,11,6.71,True
943170,Blast the Past,The Work Club,The Work Club,,102,16,0,"20,000 .. 50,000",0,0,0,0,0.0,0,0,2,English,"Action, Casual, Free to Play, Indie, Simulation","{'Free to Play': 44, 'VR': 41, 'Indie': 37, 'Casual': 37, 'Simulation': 37, 'Action': 36, 'Destruction': 23, 'Physics': 19, 'Driving': 17, 'Modern': 17, 'Sci-fi': 17, 'RPG': 15, 'Hidden Object': 14, 'Singleplayer': 14, 'First-Person': 13, 'Family Friendly': 13, 'Atmospheric': 13, 'Funny': 13, 'Music': 13, 'Puzzle': 12, 'VR Only': 1}",0.0,0.0,0h,0h,"Oct 3, 2018",1058,1,118,0.86,0,0,0,0,True
708420,Broken Ground,Bad Viking,Bad Viking,,294,112,0,"200,000 .. 500,000",133,0,157,0,0.0,0,0,0,English,"Action, Free to Play, Indie, Strategy","{'Free to Play': 48, 'Strategy': 36, 'Action': 35, 'Multiplayer': 32, 'Indie': 29, '2D': 11}",151000.0,5000000.0,3.1h,0.1h,"Apr 12, 2018",1235,1,406,0.7241379310344828,0,0,0,0,True
927840,Clinically Dead,Mogila Games,Ultimate Games S.A.,,41,12,0,"0 .. 20,000",56,0,56,0,1.49,1499,90,0,"English, Polish, Hungarian","Action, Adventure, Indie","{'Action': 53, 'Adventure': 53, 'Indie': 51, 'Psychedelic': 27, 'Surreal': 25, 'Atmospheric': 25, 'Time Manipulation': 24, 'Multiple Endings': 22, 'Abstract': 14, 'Puzzle': 13, 'Mystery': 13, 'Logic': 13, 'Difficult': 12}",216000.0,4000000.0,0.2h,0.1h,"Dec 6, 2018",994,3,53,0.77,30,0.76,11,9.19,True
987000,Shadow Uprising,Amber Eye Studio,InvestVR,,41,7,0,"0 .. 20,000",0,0,0,0,7.99,799,0,0,English,Action,"{'Action': 33, 'VR': 14, 'Stealth': 13, 'Singleplayer': 12, 'Dystopian ': 12, 'Post-apocalyptic': 11}",18000.0,2000000.0,0.3h,0h,"Dec 14, 2018",986,1,48,0.85,3,0.57,11,11.19,True
263040,Bot Colony,North Side,North Side,,67,30,0,"0 .. 20,000",0,0,0,0,14.99,1499,0,0,English,"Adventure, Casual, Indie, RPG, Simulation, Strategy, Early Access","{'Voice Control': 40, 'Adventure': 39, 'Robots': 39, 'Indie': 38, 'Artificial Intelligence': 36, 'Investigation': 35, 'Detective': 35, 'Casual': 33, 'Early Access': 32, 'Strategy': 30, 'RPG': 30, 'Simulation': 30, 'Sci-fi': 20, 'Puzzle': 12, 'Episodic': 11, 'Funny': 11, 'Immersive': 11, 'Futuristic': 10, 'Abstract': 10, 'Replay Value': 10}",65000.0,1000000.0,3h,0.1h,"Jun 16, 2014",2628,1,97,0.69,21,0.49,9,10.45,True
1075740,Banners of Ruin,MonteBearo,"Goblinz Publishing, Maple Whispering Limited",,978,205,0,"20,000 .. 50,000",496,0,496,0,19.99,1999,0,135,"English, French, German, Spanish - Spain, Japanese, Polish, Portuguese - Brazil, Simplified Chinese, Russian","Indie, RPG, Strategy","{'Roguelike Deckbuilder': 320, 'Card Battler': 309, 'Rogue-like': 308, 'Card Game': 305, 'Difficult': 303, 'Deckbuilding': 296, 'Turn-Based': 294, 'Strategy': 293, 'Singleplayer': 286, 'Dungeon Crawler': 284, 'Atmospheric': 281, 'Turn-Based Tactics': 280, 'Rogue-lite': 273, 'RPG': 263, 'Replay Value': 255, 'Turn-Based Strategy': 255, 'Dark': 234, 'Mouse only': 234, 'Dark Fantasy': 224, 'Management': 203}",62000.0,35000000.0,6h,2.9h,"Jul 29, 2021",28,9,1183,0.83,10,0.22,8,17.79,True
1390670,Escape from Naraka,XeloGames,Headup,,73,5,0,"0 .. 20,000",0,0,0,0,14.99,1499,0,2,"English, French, German, Spanish - Spain, Japanese, Korean, Russian, Simplified Chinese","Action, Adventure, Indie","{'3D Platformer': 370, 'Parkour': 363, 'Platformer': 356, 'Runner': 351, 'First-Person': 295, 'Action': 290, 'Mythology': 288, 'Precision Platformer': 285, 'Score Attack': 276, 'Adventure': 272, 'Fantasy': 272, 'Singleplayer': 267, 'Physics': 263, 'Indie': 262, '3D': 260, 'FPS': 257, 'Horror': 256, 'Action-Adventure': 251, 'Collectathon': 249, 'Exploration': 247}",9000.0,3000000.0,0.5h,0.5h,"Jul 29, 2021",28,8,78,0.94,1,0.1,7,14.24,True
287720,Nostradamus: The Last Prophecy,Microids,Microids,,121,49,0,"50,000 .. 100,000",0,0,0,0,4.99,499,0,1,"English, French, Italian, German, Spanish - Spain, Russian","Adventure, Casual","{'Adventure': 41, 'Point & Click': 26, 'Casual': 25, 'Mystery': 10, 'First-Person': 7, 'Female Protagonist': 7, 'Historical': 5}",938000.0,5000000.0,0.2h,0h,"Apr 24, 2014",2681,6,170,0.71,3,0.87,9,2.82,True
